Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
36,71,61,Red,Sugarcane,21,35,25,20-20
24,52,65,Sandy,Wheat,7,26,10,Urea
23,35,45,Sandy,Rice,41,12,41,28-28
37,45,40,Black,Rice,10,46,0,DAP
38,31,42,Red,Cotton,1,7,33,Urea
23,53,63,Sandy,Maize,29,47,20,20-20
26,46,47,Red,Sugarcane,3,42,9,Urea
29,74,70,Red,Sugarcane,24,22,4,DAP
37,30,57,Loamy,Ground Nuts,20,12,25,20-20
38,35,31,Loamy,Cotton,24,6,43,MOP
23,34,43,Loamy,Rice,8,49,18,Urea
29,86,32,Loamy,Wheat,7,39,20,Urea
20,74,59,Red,Rice,4,1,33,Urea
37,89,67,Black,Wheat,45,2,28,MOP
24,84,21,Black,Wheat,27,41,37,20-20
34,79,73,Black,Rice,1,38,14,Urea
36,58,58,Red,Ground Nuts,20,22,39,20-20
22,41,31,Black,Sugarcane,48,6,15,MOP
31,68,58,Red,Wheat,7,3,17,Urea
21,76,70,Sandy,Ground Nuts,33,7,48,MOP
20,32,33,Black,Cotton,22,31,0,DAP
36,77,49,Red,Cotton,14,18,10,20-20
35,30,60,Sandy,Wheat,26,11,35,20-20
24,56,69,Loamy,Sugarcane,1,9,31,Urea
34,77,62,Sandy,Wheat,27,13,27,20-20
22,53,67,Sandy,Cotton,10,26,5,DAP
26,73,38,Black,Cotton,45,43,6,DAP
30,48,50,Loamy,Rice,20,20,39,20-20
29,88,62,Loamy,Sugarcane,41,19,23,28-28
28,37,69,Black,Rice,31,3,9,DAP
33,84,62,Sandy,Ground Nuts,31,18,29,20-20
32,73,44,Red,Ground Nuts,6,28,16,Urea
21,76,23,Black,Ground Nuts,21,6,43,MOP
22,31,69,Sandy,Maize,13,32,7,DAP
26,59,70,Red,Ground Nuts,12,7,11,MOP
37,59,32,Black,Wheat,20,10,25,20-20
22,78,55,Black,Rice,21,32,16,20-20
29,68,61,Loamy,Ground Nuts,33,24,34,20-20
26,74,73,Loamy,Sugarcane,9,32,45,Urea
28,61,56,Loamy,Ground Nuts,0,35,43,Urea
36,30,22,Red,Wheat,0,25,4,Urea
30,67,35,Black,Wheat,23,35,44,20-20
26,42,45,Loamy,Wheat,2,10,10,Urea
33,40,59,Loamy,Wheat,30,29,15,20-20
38,39,75,Black,Wheat,42,32,41,28-28
23,77,58,Red,Sugarcane,40,9,29,MOP
25,88,38,Loamy,Maize,12,28,39,20-20
29,55,65,Sandy,Cotton,3,24,5,Urea
26,85,34,Red,Maize,22,31,19,20-20
32,84,51,Loamy,Cotton,5,3,19,Urea
33,49,68,Sandy,Rice,33,38,23,20-20
23,46,40,Loamy,Wheat,40,33,26,28-28
27,46,20,Red,Rice,17,21,2,DAP
24,33,25,Black,Rice,35,12,23,20-20
20,34,46,Black,Cotton,25,35,9,DAP
23,89,42,Red,Sugarcane,32,5,24,MOP
22,52,66,Loamy,Wheat,32,16,27,20-20
28,75,50,Red,Ground Nuts,24,25,17,20-20
27,81,31,Sandy,Rice,16,23,41,20-20
20,39,40,Loamy,Maize,2,8,44,Urea
25,75,71,Red,Wheat,21,1,13,MOP
28,57,21,Black,Sugarcane,48,19,0,DAP
26,62,24,Red,Wheat,34,26,19,20-20
23,72,28,Loamy,Ground Nuts,3,5,46,Urea
32,55,39,Red,Ground Nuts,27,49,24,20-20
36,84,65,Black,Rice,12,26,11,20-20
21,79,37,Sandy,Maize,29,23,47,20-20
24,77,41,Red,Rice,46,14,38,28-28
31,58,27,Red,Sugarcane,11,47,45,20-20
27,56,53,Sandy,Cotton,2,32,8,Urea
25,47,28,Red,Ground Nuts,20,41,8,DAP
27,69,26,Black,Maize,39,9,41,MOP
37,89,49,Sandy,Ground Nuts,0,20,40,Urea
22,39,37,Black,Sugarcane,17,5,24,MOP
31,87,46,Black,Sugarcane,12,29,29,20-20
22,71,35,Black,Ground Nuts,6,22,47,Urea
25,34,40,Loamy,Rice,12,35,39,20-20
21,39,24,Sandy,Ground Nuts,16,45,27,20-20
31,79,74,Loamy,Rice,44,48,1,DAP
21,50,48,Loamy,Ground Nuts,31,2,24,MOP
25,53,66,Red,Rice,28,25,17,20-20
36,67,56,Sandy,Cotton,44,33,23,28-28
22,32,62,Red,Wheat,29,29,17,20-20
21,69,41,Loamy,Wheat,10,17,26,20-20
39,60,33,Red,Rice,13,16,43,20-20
27,70,76,Black,Rice,9,44,34,Urea
31,66,38,Loamy,Cotton,7,41,33,Urea
23,31,54,Black,Wheat,30,20,37,20-20
24,31,43,Sandy,Cotton,5,23,5,Urea
32,68,61,Red,Sugarcane,18,3,48,MOP
34,78,79,Loamy,Ground Nuts,18,48,15,20-20
35,71,25,Sandy,Wheat,11,47,22,20-20
29,73,79,Black,Rice,38,24,27,28-28
35,63,77,Red,Maize,49,23,12,20-20
31,71,22,Red,Sugarcane,17,45,11,20-20
36,49,53,Loamy,Ground Nuts,2,26,10,Urea
35,62,64,Red,Maize,8,30,46,Urea
31,33,69,Red,Cotton,5,46,48,Urea
27,74,21,Black,Ground Nuts,0,34,21,Urea
39,73,34,Black,Cotton,41,19,30,28-28
22,40,56,Black,Cotton,39,15,26,28-28
35,71,34,Sandy,Rice,28,30,26,20-20
32,76,79,Sandy,Cotton,48,6,39,MOP
38,34,51,Red,Maize,34,17,25,20-20
27,54,40,Sandy,Sugarcane,34,7,6,DAP
24,78,36,Loamy,Rice,29,26,10,20-20
39,89,53,Black,Sugarcane,34,13,21,20-20
27,66,51,Sandy,Cotton,38,17,39,28-28
31,63,69,Red,Wheat,21,0,18,MOP
20,38,66,Black,Ground Nuts,42,30,37,28-28
39,35,71,Sandy,Rice,27,19,19,20-20
25,47,42,Black,Cotton,17,5,18,MOP
37,43,54,Sandy,Rice,31,44,18,20-20
27,48,56,Red,Wheat,4,0,35,Urea
26,43,62,Sandy,Maize,33,18,46,20-20
20,69,60,Sandy,Maize,30,38,26,20-20
35,46,56,Sandy,Ground Nuts,45,26,16,20-20
31,89,76,Black,Maize,32,15,17,20-20
25,64,52,Sandy,Wheat,3,13,19,Urea
39,58,44,Sandy,Sugarcane,13,33,43,20-20
21,71,65,Sandy,Wheat,14,6,41,MOP
33,46,56,Black,Wheat,19,19,40,20-20
23,88,59,Red,Cotton,19,30,7,DAP
20,72,40,Red,Maize,48,21,39,28-28
37,37,65,Red,Rice,34,19,10,20-20
32,30,79,Sandy,Ground Nuts,3,14,29,Urea
21,74,67,Black,Sugarcane,17,24,11,20-20
28,82,57,Red,Rice,23,45,22,20-20
21,65,59,Red,Cotton,26,0,5,DAP
28,36,53,Red,Cotton,32,16,34,20-20
20,75,38,Loamy,Sugarcane,24,15,14,20-20
30,34,46,Black,Rice,4,36,37,Urea
22,53,28,Loamy,Sugarcane,17,20,27,20-20
39,57,24,Sandy,Sugarcane,44,26,6,DAP
23,72,24,Red,Maize,45,34,5,DAP
37,46,44,Sandy,Rice,19,23,26,20-20
25,66,45,Black,Maize,34,1,1,DAP
22,49,38,Sandy,Maize,5,45,5,Urea
30,32,49,Sandy,Ground Nuts,26,24,31,20-20
34,66,55,Red,Maize,27,18,28,20-20
24,55,67,Black,Wheat,10,44,33,20-20
39,44,67,Sandy,Cotton,8,12,0,Urea
29,80,35,Loamy,Cotton,27,28,14,20-20
31,77,26,Red,Wheat,18,31,9,DAP
34,37,37,Loamy,Sugarcane,38,5,9,DAP
36,42,75,Red,Rice,20,8,9,DAP
29,77,40,Sandy,Rice,30,0,36,MOP
25,32,50,Red,Rice,41,23,31,28-28
37,30,20,Sandy,Maize,6,9,35,Urea
32,38,22,Loamy,Rice,36,34,24,28-28
22,60,50,Sandy,Rice,24,5,14,MOP
29,70,44,Red,Rice,27,47,8,DAP
33,83,72,Red,Cotton,35,19,15,20-20
25,55,27,Red,Wheat,16,37,40,20-20
22,46,20,Loamy,Ground Nuts,25,11,18,20-20
35,85,26,Black,Sugarcane,27,2,45,MOP
26,63,26,Loamy,Wheat,36,17,43,28-28
39,38,27,Sandy,Rice,16,20,11,20-20
33,85,38,Sandy,Sugarcane,48,34,34,28-28
28,80,36,Loamy,Sugarcane,16,36,42,20-20
34,42,30,Loamy,Wheat,32,18,4,DAP
22,34,66,Sandy,Wheat,33,24,37,20-20
21,70,60,Sandy,Wheat,22,17,5,DAP
21,42,68,Sandy,Ground Nuts,29,39,13,20-20
22,30,30,Black,Wheat,26,29,47,20-20
37,54,57,Black,Ground Nuts,8,41,11,Urea
33,76,60,Loamy,Maize,19,41,49,20-20
39,33,69,Loamy,Cotton,22,33,21,20-20
37,65,71,Black,Ground Nuts,46,9,44,MOP
29,81,21,Red,Cotton,18,21,40,20-20
21,39,23,Black,Rice,36,49,49,28-28
20,57,69,Loamy,Maize,44,3,3,DAP
23,86,47,Black,Sugarcane,3,2,42,Urea
33,35,52,Red,Wheat,12,48,17,20-20
20,56,30,Loamy,Rice,37,48,30,28-28
33,85,22,Sandy,Sugarcane,11,27,34,20-20
35,41,59,Loamy,Cotton,8,21,3,Urea
33,81,24,Black,Sugarcane,14,11,8,DAP
39,77,71,Black,Wheat,20,48,44,20-20
22,32,40,Red,Wheat,14,12,14,20-20
22,75,41,Black,Ground Nuts,48,40,41,28-28
28,62,73,Red,Ground Nuts,4,32,20,Urea
25,39,56,Loamy,Cotton,4,46,31,Urea
32,60,79,Black,Wheat,24,18,8,DAP
21,44,30,Loamy,Maize,23,40,47,20-20
27,36,63,Sandy,Rice,36,16,31,28-28
21,65,41,Sandy,Cotton,30,46,15,20-20
23,43,60,Red,Cotton,45,33,44,28-28
34,85,72,Black,Sugarcane,33,3,4,DAP
23,77,32,Loamy,Cotton,40,38,41,28-28
32,43,73,Loamy,Rice,13,7,30,MOP
31,32,71,Black,Maize,26,32,24,20-20
32,78,22,Loamy,Sugarcane,46,0,0,DAP
33,82,32,Black,Rice,3,4,2,Urea
39,75,47,Black,Ground Nuts,22,31,20,20-20
37,79,73,Sandy,Cotton,37,39,27,28-28
25,32,30,Black,Wheat,45,0,2,DAP
30,51,30,Loamy,Ground Nuts,4,34,41,Urea
21,48,40,Black,Wheat,26,21,31,20-20
38,64,71,Sandy,Rice,42,28,31,28-28
38,41,40,Sandy,Maize,13,16,48,20-20
24,83,26,Red,Wheat,6,29,29,Urea
38,34,36,Loamy,Rice,45,34,49,28-28
21,39,67,Black,Sugarcane,44,0,12,MOP
29,70,33,Loamy,Cotton,17,3,33,MOP
21,62,52,Loamy,Maize,31,8,47,MOP
30,42,30,Black,Maize,1,44,3,Urea
37,64,32,Sandy,Sugarcane,40,31,17,20-20
34,80,20,Loamy,Maize,42,4,31,MOP
28,61,53,Red,Rice,19,13,13,20-20
38,40,28,Loamy,Maize,28,25,31,20-20
28,77,32,Sandy,Maize,42,22,5,DAP
22,67,56,Red,Maize,25,45,42,20-20
28,53,49,Red,Rice,37,21,16,20-20
33,64,60,Red,Ground Nuts,0,26,7,Urea
38,48,64,Red,Cotton,4,24,34,Urea
26,35,56,Black,Wheat,13,35,23,20-20
35,69,66,Black,Ground Nuts,24,3,2,DAP
35,83,26,Black,Maize,47,31,16,20-20
20,74,33,Red,Sugarcane,8,8,35,Urea
23,73,67,Sandy,Sugarcane,29,1,39,MOP
23,71,25,Loamy,Rice,18,41,16,20-20
26,64,53,Red,Cotton,39,49,29,28-28
27,33,35,Sandy,Maize,7,38,24,Urea
36,62,70,Loamy,Rice,15,45,21,20-20
24,42,56,Red,Wheat,49,24,36,28-28
26,85,55,Loamy,Cotton,7,46,10,Urea
39,65,65,Black,Cotton,22,9,11,MOP
39,83,78,Black,Rice,8,36,20,Urea
23,72,25,Black,Ground Nuts,31,24,14,20-20
25,48,27,Sandy,Sugarcane,36,39,11,20-20
26,72,43,Black,Ground Nuts,33,28,21,20-20
37,41,22,Sandy,Cotton,45,36,38,28-28
24,40,23,Black,Sugarcane,17,4,34,MOP
39,35,51,Black,Cotton,44,13,41,28-28
22,41,20,Black,Cotton,43,32,15,20-20
26,56,53,Sandy,Cotton,14,26,32,20-20
33,70,64,Loamy,Wheat,14,4,42,MOP
26,54,28,Sandy,Sugarcane,28,43,48,20-20
24,71,31,Red,Wheat,22,14,13,20-20
24,32,29,Red,Sugarcane,22,2,17,MOP
21,32,29,Sandy,Wheat,0,0,43,Urea
25,49,69,Sandy,Wheat,21,23,15,20-20
34,57,63,Loamy,Wheat,6,11,39,Urea
29,52,73,Sandy,Rice,44,44,2,DAP
26,77,67,Black,Wheat,31,13,42,20-20
24,32,42,Loamy,Ground Nuts,27,41,25,20-20
20,71,25,Sandy,Ground Nuts,49,19,14,20-20
32,53,43,Sandy,Cotton,31,13,35,20-20
37,72,76,Red,Maize,32,13,26,20-20
32,69,43,Loamy,Wheat,42,44,47,28-28
37,35,40,Red,Maize,12,34,16,20-20
24,49,75,Sandy,Maize,27,18,13,20-20
32,40,61,Loamy,Cotton,8,19,1,Urea
23,61,50,Black,Maize,47,41,26,28-28
36,89,66,Sandy,Maize,42,43,46,28-28
22,56,77,Sandy,Ground Nuts,2,22,23,Urea
36,50,60,Red,Maize,16,33,39,20-20
30,73,49,Black,Sugarcane,33,0,44,MOP
39,77,75,Sandy,Wheat,31,3,34,MOP
23,79,53,Red,Wheat,8,39,3,Urea
21,42,37,Red,Maize,40,16,25,28-28
39,51,31,Sandy,Cotton,47,25,35,28-28
35,64,54,Loamy,Sugarcane,0,13,3,Urea
37,76,26,Sandy,Cotton,48,45,33,28-28
27,51,60,Black,Cotton,41,31,12,20-20
22,57,59,Sandy,Maize,19,35,39,20-20
28,50,44,Loamy,Rice,4,19,40,Urea
39,75,25,Red,Maize,39,15,0,DAP
25,47,20,Black,Ground Nuts,44,18,0,DAP
29,60,65,Black,Rice,20,44,8,DAP
29,89,35,Black,Sugarcane,4,38,10,Urea
32,75,79,Black,Rice,3,23,15,Urea
36,66,67,Loamy,Maize,7,13,28,Urea
28,50,23,Loamy,Maize,24,28,35,20-20
36,43,48,Loamy,Cotton,6,41,14,Urea
28,54,57,Loamy,Maize,36,13,38,28-28
28,56,66,Red,Ground Nuts,41,10,1,DAP
20,69,47,Sandy,Maize,31,10,9,DAP
21,89,41,Loamy,Wheat,16,46,48,20-20
35,89,27,Sandy,Wheat,27,39,10,20-20
20,52,51,Black,Cotton,5,23,29,Urea
29,60,52,Red,Rice,41,21,22,28-28
37,76,32,Red,Rice,47,48,21,28-28
27,89,46,Sandy,Wheat,41,20,41,28-28
30,58,37,Sandy,Ground Nuts,35,5,35,MOP
21,76,37,Sandy,Sugarcane,1,13,28,Urea
27,59,32,Red,Ground Nuts,30,8,44,MOP
27,80,41,Loamy,Wheat,0,34,31,Urea
36,55,33,Red,Ground Nuts,2,43,32,Urea
34,49,30,Loamy,Sugarcane,12,35,38,20-20
36,67,58,Black,Rice,30,24,8,DAP
32,48,69,Loamy,Wheat,28,14,0,DAP
38,56,72,Sandy,Maize,43,44,17,20-20
24,54,41,Loamy,Sugarcane,32,27,49,20-20
31,69,55,Loamy,Sugarcane,9,49,47,Urea
20,67,36,Red,Sugarcane,37,13,21,28-28
24,81,70,Sandy,Rice,8,12,47,Urea
27,52,51,Black,Ground Nuts,0,40,36,Urea
32,58,33,Loamy,Cotton,43,30,13,20-20
27,44,61,Black,Maize,36,4,21,MOP
30,88,76,Sandy,Wheat,31,18,32,20-20
20,32,48,Loamy,Ground Nuts,32,7,5,DAP
32,39,25,Red,Sugarcane,1,12,26,Urea
38,44,69,Black,Rice,45,40,5,DAP
22,85,76,Red,Sugarcane,1,16,43,Urea
36,45,23,Black,Ground Nuts,4,31,49,Urea
24,46,30,Sandy,Wheat,9,4,40,Urea
39,48,64,Loamy,Maize,37,8,15,MOP
27,40,59,Black,Sugarcane,36,42,46,28-28
33,77,29,Red,Rice,1,33,1,Urea
23,34,74,Black,Rice,40,44,36,28-28
30,34,47,Black,Cotton,41,0,28,MOP
39,87,30,Black,Rice,39,39,22,28-28
34,43,54,Black,Cotton,24,14,20,20-20
38,79,34,Black,Maize,37,31,12,20-20
26,55,27,Black,Wheat,36,33,0,DAP
38,37,39,Red,Cotton,17,34,28,20-20
38,34,69,Black,Sugarcane,26,48,47,20-20
30,36,78,Black,Ground Nuts,19,49,6,DAP
24,45,40,Black,Sugarcane,49,27,30,28-28
24,84,20,Loamy,Wheat,33,16,44,20-20
27,43,48,Sandy,Rice,43,45,21,28-28
29,66,43,Sandy,Ground Nuts,7,10,15,Urea
25,85,49,Sandy,Sugarcane,3,22,27,Urea
34,70,59,Red,Ground Nuts,29,25,43,20-20
35,33,54,Red,Cotton,35,45,38,20-20
36,65,52,Red,Wheat,8,4,24,Urea
27,77,39,Black,Sugarcane,40,25,13,20-20
27,85,76,Sandy,Rice,11,5,49,MOP
28,46,35,Black,Ground Nuts,13,42,20,20-20
21,76,28,Loamy,Rice,34,33,18,20-20
34,65,50,Sandy,Ground Nuts,5,41,12,Urea
37,35,36,Loamy,Sugarcane,46,12,1,DAP
22,45,78,Loamy,Wheat,22,24,35,20-20
36,58,50,Black,Maize,3,1,13,Urea
23,65,67,Sandy,Sugarcane,0,13,33,Urea
23,67,42,Loamy,Rice,8,16,17,Urea
33,66,25,Sandy,Maize,47,40,23,28-28
28,77,49,Loamy,Wheat,8,39,29,Urea
28,86,74,Loamy,Rice,43,39,18,20-20
37,77,26,Black,Wheat,45,38,35,28-28
29,39,75,Sandy,Ground Nuts,14,24,20,20-20
23,70,67,Black,Sugarcane,23,26,18,20-20
31,65,59,Black,Wheat,47,47,25,28-28
27,58,61,Black,Rice,7,23,34,Urea
21,43,65,Black,Sugarcane,27,48,39,20-20
32,33,30,Black,Rice,41,32,3,DAP
35,73,53,Loamy,Rice,45,26,20,20-20
21,85,31,Sandy,Maize,16,44,2,DAP
30,71,79,Sandy,Cotton,34,30,4,DAP
29,65,79,Black,Wheat,30,47,42,20-20
34,79,71,Sandy,Wheat,3,37,28,Urea
36,74,71,Loamy,Maize,47,14,18,20-20
27,42,64,Black,Ground Nuts,13,43,16,20-20
37,75,66,Red,Wheat,24,39,33,20-20
28,47,46,Red,Maize,45,0,19,MOP
27,62,77,Loamy,Wheat,47,10,27,28-28
33,50,31,Loamy,Wheat,39,14,8,DAP
37,45,32,Red,Rice,49,32,2,DAP
39,44,27,Black,Maize,6,47,9,Urea
39,83,35,Loamy,Ground Nuts,30,31,20,20-20
31,86,48,Red,Wheat,34,24,40,20-20
38,34,54,Black,Ground Nuts,37,38,3,DAP
33,35,79,Loamy,Cotton,19,32,21,20-20
36,67,48,Sandy,Maize,15,28,6,DAP
22,32,50,Sandy,Maize,21,33,11,20-20
26,77,32,Sandy,Maize,35,7,10,MOP
36,41,31,Black,Rice,18,10,21,20-20
31,65,70,Loamy,Maize,1,12,28,Urea
28,62,21,Red,Rice,3,4,26,Urea
34,65,52,Loamy,Cotton,33,49,46,20-20
37,62,27,Sandy,Sugarcane,6,18,19,Urea
32,60,60,Sandy,Rice,46,20,13,20-20
27,50,76,Black,Wheat,48,2,6,DAP
33,56,78,Red,Maize,13,25,14,20-20
27,56,59,Black,Sugarcane,42,32,45,28-28
33,37,72,Red,Rice,31,29,27,20-20
26,85,68,Loamy,Ground Nuts,16,21,42,20-20
31,66,60,Black,Ground Nuts,36,4,9,DAP
30,61,51,Black,Wheat,13,18,2,DAP
30,55,57,Black,Sugarcane,16,8,11,MOP
32,31,47,Sandy,Cotton,31,23,12,20-20
37,41,34,Sandy,Rice,1,38,38,Urea
21,51,42,Red,Ground Nuts,38,11,43,28-28
34,46,43,Loamy,Ground Nuts,3,45,33,Urea
39,36,32,Black,Rice,39,47,0,DAP
37,72,40,Sandy,Ground Nuts,29,44,37,20-20
34,33,73,Black,Cotton,29,26,24,20-20
38,66,31,Red,Ground Nuts,32,49,18,20-20
31,67,32,Red,Rice,41,41,24,28-28
32,61,58,Loamy,Maize,0,20,5,Urea
30,40,42,Red,Ground Nuts,32,37,44,20-20
24,30,69,Black,Rice,35,34,3,DAP
20,54,65,Loamy,Maize,48,31,25,28-28
22,71,62,Loamy,Ground Nuts,30,35,25,20-20
38,81,47,Sandy,Ground Nuts,36,32,25,28-28
26,53,33,Black,Rice,13,42,13,20-20
31,82,36,Red,Wheat,5,16,31,Urea
34,72,43,Sandy,Wheat,6,4,47,Urea
24,85,72,Black,Sugarcane,39,43,27,28-28
34,46,77,Black,Wheat,23,19,1,DAP
27,37,53,Loamy,Cotton,49,22,40,28-28
29,88,70,Loamy,Sugarcane,3,38,44,Urea
35,74,67,Black,Wheat,24,3,20,MOP
27,56,41,Sandy,Maize,2,25,45,Urea
20,81,29,Loamy,Rice,27,29,13,20-20
31,47,73,Loamy,Wheat,22,47,36,20-20
24,56,27,Black,Maize,35,46,1,DAP
22,51,40,Black,Sugarcane,47,45,4,DAP
20,45,56,Loamy,Rice,12,28,37,20-20
23,31,26,Sandy,Wheat,21,33,1,DAP
27,34,45,Loamy,Sugarcane,24,9,0,DAP
22,47,32,Black,Wheat,42,19,47,28-28
29,32,35,Loamy,Sugarcane,23,23,21,20-20
21,56,49,Black,Wheat,42,33,40,28-28
30,83,50,Loamy,Maize,36,36,24,28-28
29,46,24,Black,Cotton,32,12,45,20-20
33,45,51,Black,Maize,13,22,29,20-20
26,35,35,Sandy,Rice,23,9,8,DAP
21,80,66,Black,Wheat,21,21,36,20-20
28,36,28,Loamy,Cotton,36,44,46,28-28
35,79,41,Black,Cotton,22,13,9,DAP
32,43,74,Red,Rice,5,24,14,Urea
28,67,63,Loamy,Rice,18,17,48,20-20
39,69,59,Sandy,Cotton,11,19,2,DAP
23,44,64,Loamy,Rice,25,27,7,DAP
29,76,56,Sandy,Rice,28,7,24,MOP
31,76,33,Red,Wheat,13,4,35,MOP
36,77,35,Sandy,Maize,16,20,42,20-20
33,62,62,Black,Ground Nuts,29,19,45,20-20
33,72,39,Red,Sugarcane,6,43,49,Urea
21,56,63,Red,Cotton,20,15,20,20-20
39,58,34,Sandy,Sugarcane,0,19,33,Urea
30,86,75,Loamy,Cotton,48,24,26,28-28
35,66,63,Sandy,Cotton,37,6,8,DAP
38,34,45,Sandy,Maize,3,24,9,Urea
25,58,28,Red,Cotton,45,35,26,28-28
38,61,20,Black,Cotton,7,9,24,Urea
24,89,54,Loamy,Maize,17,39,12,20-20
23,82,63,Sandy,Rice,44,15,3,DAP
34,35,39,Black,Ground Nuts,7,3,15,Urea
23,31,64,Black,Sugarcane,30,9,11,MOP
39,35,74,Loamy,Cotton,30,47,24,20-20
29,75,25,Black,Maize,27,30,47,20-20
22,72,61,Sandy,Cotton,47,11,48,28-28
24,33,29,Red,Maize,36,19,15,20-20
25,85,67,Black,Sugarcane,2,31,38,Urea
27,58,78,Red,Wheat,44,1,1,DAP
26,88,52,Loamy,Rice,14,10,8,DAP
29,54,35,Loamy,Wheat,3,19,43,Urea
25,38,55,Black,Maize,34,22,12,20-20
33,85,25,Red,Cotton,33,12,13,20-20
23,32,38,Sandy,Rice,35,34,11,20-20
32,55,50,Red,Sugarcane,5,16,34,Urea
39,77,21,Black,Ground Nuts,3,9,21,Urea
36,72,37,Red,Rice,48,39,20,20-20
26,56,61,Red,Cotton,29,37,47,20-20
23,65,47,Loamy,Wheat,38,13,49,28-28
33,61,79,Black,Maize,17,18,2,DAP
22,30,23,Red,Wheat,21,31,21,20-20
24,86,20,Black,Rice,9,32,8,Urea
35,82,66,Sandy,Ground Nuts,48,42,46,28-28
39,83,61,Black,Cotton,28,24,39,20-20
23,45,69,Sandy,Maize,22,24,41,20-20
21,80,35,Black,Cotton,3,13,2,Urea
37,77,64,Black,Cotton,18,44,30,20-20
38,40,77,Red,Ground Nuts,25,43,36,20-20
38,55,66,Red,Rice,6,37,5,Urea
36,69,21,Sandy,Wheat,12,35,13,20-20
33,84,71,Sandy,Cotton,2,23,18,Urea
38,30,55,Loamy,Cotton,39,40,17,20-20
32,55,20,Red,Cotton,10,38,6,DAP
31,57,58,Sandy,Maize,15,38,35,20-20
25,82,42,Red,Cotton,19,12,28,20-20
23,87,45,Black,Cotton,22,1,2,DAP
38,38,30,Loamy,Rice,22,33,12,20-20
35,89,77,Red,Cotton,31,14,35,20-20
32,88,61,Red,Ground Nuts,40,47,40,28-28
23,73,20,Red,Ground Nuts,41,1,24,MOP
36,51,30,Red,Cotton,37,24,27,28-28
20,37,43,Sandy,Ground Nuts,2,4,37,Urea
37,87,29,Sandy,Rice,7,33,10,Urea
39,78,33,Loamy,Maize,37,38,40,28-28
36,71,33,Black,Ground Nuts,39,4,8,DAP
34,56,26,Black,Ground Nuts,13,42,21,20-20
30,68,42,Loamy,Wheat,7,7,20,Urea
32,48,62,Black,Rice,10,48,18,20-20
20,54,41,Sandy,Ground Nuts,41,13,32,28-28
36,67,79,Red,Maize,41,28,3,DAP
25,50,55,Black,Wheat,42,29,32,28-28
23,53,46,Red,Cotton,32,36,44,20-20
39,53,75,Red,Rice,14,3,15,MOP
35,89,21,Sandy,Ground Nuts,36,34,43,28-28
34,89,58,Red,Cotton,13,6,0,DAP
34,48,70,Black,Rice,25,25,14,20-20
25,79,65,Sandy,Wheat,7,31,21,Urea
34,76,38,Loamy,Ground Nuts,48,42,31,28-28
33,31,26,Sandy,Maize,3,32,36,Urea
30,43,31,Black,Rice,35,23,22,20-20
26,82,22,Sandy,Maize,17,49,32,20-20
28,61,66,Black,Cotton,26,0,48,MOP
35,71,24,Black,Cotton,18,28,39,20-20
24,61,27,Sandy,Wheat,2,47,21,Urea
39,57,33,Black,Wheat,8,44,39,Urea
29,77,55,Loamy,Sugarcane,38,37,46,28-28
37,68,26,Black,Sugarcane,1,37,11,Urea
22,69,26,Loamy,Wheat,8,20,47,Urea
32,71,69,Loamy,Ground Nuts,5,22,17,Urea
30,76,65,Black,Cotton,37,45,31,28-28
36,69,51,Red,Maize,27,4,2,DAP
32,42,27,Loamy,Wheat,47,29,35,28-28
25,41,77,Loamy,Ground Nuts,33,39,46,20-20
36,37,31,Sandy,Maize,28,17,45,20-20
32,44,29,Loamy,Sugarcane,47,5,0,DAP
38,55,33,Loamy,Maize,2,4,24,Urea
38,41,28,Loamy,Wheat,15,41,19,20-20
29,72,57,Loamy,Cotton,43,17,16,20-20
22,80,49,Red,Wheat,34,12,48,20-20
33,75,24,Loamy,Rice,10,19,21,20-20
38,56,20,Black,Ground Nuts,42,37,49,28-28
24,47,20,Red,Ground Nuts,22,20,32,20-20
24,74,76,Loamy,Ground Nuts,29,3,25,MOP
39,65,39,Black,Rice,47,12,26,28-28
36,78,68,Black,Rice,4,17,33,Urea
29,80,30,Red,Cotton,7,12,22,Urea
24,56,45,Red,Ground Nuts,42,12,15,20-20
23,38,63,Black,Wheat,42,38,13,20-20
25,84,22,Red,Rice,49,36,49,28-28
23,68,25,Red,Wheat,9,34,40,Urea
26,30,62,Sandy,Sugarcane,27,37,13,20-20
26,36,64,Red,Ground Nuts,35,39,44,20-20
37,55,30,Sandy,Rice,9,26,25,Urea
22,36,27,Red,Rice,13,25,45,20-20
20,81,48,Red,Cotton,37,11,48,28-28
23,36,29,Black,Wheat,36,1,26,MOP
25,37,53,Sandy,Cotton,46,42,39,28-28
28,45,43,Red,Cotton,4,19,3,Urea
33,32,65,Loamy,Wheat,5,34,8,Urea
31,74,67,Red,Sugarcane,29,9,26,MOP
39,39,36,Black,Wheat,18,7,42,MOP
23,79,51,Black,Sugarcane,48,39,38,28-28
31,36,30,Black,Cotton,13,45,14,20-20
29,50,53,Sandy,Sugarcane,10,35,24,20-20
26,82,43,Sandy,Ground Nuts,45,30,17,20-20
22,66,74,Sandy,Sugarcane,4,14,29,Urea
33,60,24,Loamy,Sugarcane,44,41,36,28-28
29,52,48,Sandy,Rice,30,17,15,20-20
35,86,67,Black,Rice,43,14,11,20-20
